,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,Award?,clust
2248,31007,0,1,1,1,5700,6,1200,4,5465,1,Ocassional Flyers
2249,178733,0,3,1,1,26465,22,1800,4,4537,1,Ocassional Flyers
2250,26939,0,4,1,1,29264,15,0,0,6148,1,Ocassional Flyers
2251,92843,0,1,1,1,27650,29,9150,26,3530,1,Ocassional Flyers
2252,17397,0,1,1,1,1750,7,0,0,1215,0,Ocassional Flyers
2253,53869,0,1,1,1,6750,26,0,0,4940,0,Ocassional Flyers
2254,98895,0,4,1,1,89709,17,500,1,3854,1,Ocassional Flyers
2255,27071,0,1,1,1,2125,10,0,0,2059,0,Ocassional Flyers
2256,89413,0,3,1,1,24667,21,0,0,1767,0,Ocassional Flyers
2257,122164,0,2,1,1,9944,16,0,0,3182,0,Ocassional Flyers
2258,20457,0,4,1,1,51399,16,0,0,7193,1,Ocassional Flyers
2259,197673,0,4,1,1,48932,15,0,0,4775,1,Ocassional Flyers
2260,50001,0,1,1,1,4853,12,0,0,4023,0,Ocassional Flyers
2261,326704,0,4,1,1,37408,19,0,0,2962,0,Ocassional Flyers
2262,186892,0,5,1,1,63444,13,500,1,3732,0,Ocassional Flyers
2263,9601,0,3,1,1,20467,16,0,0,6338,1,Ocassional Flyers
2264,152063,0,4,1,1,34257,19,1100,3,6159,1,Ocassional Flyers
2265,124869,0,3,1,1,30116,16,0,0,5924,0,Ocassional Flyers
2266,109131,0,3,1,1,17481,17,150,1,3622,0,Ocassional Flyers
2267,8060,0,1,1,1,1750,4,0,0,1534,0,Ocassional Flyers
2268,119214,0,2,1,1,10028,16,0,0,6205,1,Ocassional Flyers
2269,32948,0,1,1,1,50,1,50,1,7569,0,Ocassional Flyers
2270,30638,0,3,1,1,48963,16,0,0,5696,1,Ocassional Flyers
2271,92905,0,1,1,1,1766,10,0,0,4827,1,Ocassional Flyers
2272,7056,0,1,1,1,0,0,0,0,1057,0,Ocassional Flyers
2273,25404,0,1,1,1,2125,7,500,1,5203,0,Ocassional Flyers
2274,130748,0,4,1,1,65510,37,6349,7,1545,0,Ocassional Flyers
2275,52577,0,1,1,1,441,12,0,0,5804,0,Ocassional Flyers
2276,22132,0,1,1,1,0,0,0,0,5150,0,Ocassional Flyers
2277,17575,0,1,1,1,0,0,0,0,8289,1,Ocassional Flyers
2278,28193,0,5,1,4,103456,32,0,0,6980,1,Ocassional Flyers
2279,19918,0,1,1,1,17601,11,0,0,6863,0,Ocassional Flyers
2280,84409,5031,2,1,1,15436,16,1150,4,7766,0,Ocassional Flyers
2281,36699,0,1,1,1,2500,13,0,0,2119,0,Ocassional Flyers
2282,73378,0,3,1,1,13607,14,0,0,3599,0,Ocassional Flyers
2283,10470,0,4,1,1,38094,26,0,0,7840,1,Ocassional Flyers
2284,307260,783,4,1,1,40533,24,250,1,4791,1,Ocassional Flyers
2285,96522,0,5,1,1,61105,19,0,0,6924,1,Ocassional Flyers
2286,58628,0,3,1,1,22581,13,0,0,5471,0,Ocassional Flyers
2287,8913,0,1,1,1,2050,10,50,1,3630,0,Ocassional Flyers
2288,119239,0,4,1,1,36362,15,250,1,7467,1,Ocassional Flyers
2289,139423,0,4,1,1,54152,25,500,3,2677,1,Ocassional Flyers
2290,17489,0,1,1,1,5565,4,0,0,5380,0,Ocassional Flyers
2291,87293,0,3,1,1,21584,17,1050,2,7406,0,Ocassional Flyers
2292,28143,0,1,1,1,174,1,0,0,7000,0,Ocassional Flyers
2293,109649,0,3,1,1,22136,13,0,0,3812,0,Ocassional Flyers
2294,34412,0,3,1,1,14734,13,0,0,1524,1,Ocassional Flyers
2295,5400,0,1,1,1,1875,8,0,0,1324,0,Ocassional Flyers
2296,50230,0,1,1,1,4149,9,800,4,3727,1,Ocassional Flyers
2297,17534,0,1,1,1,0,0,0,0,1656,0,Ocassional Flyers
2298,31572,0,1,1,1,0,0,0,0,4299,0,Ocassional Flyers
2299,120700,0,5,1,1,55323,17,1500,1,7598,1,Ocassional Flyers
2300,57622,0,1,1,1,1250,3,0,0,2337,0,Ocassional Flyers
2301,8399,0,3,1,1,21136,13,0,0,3052,1,Ocassional Flyers
2302,19634,0,1,1,1,0,0,0,0,4198,0,Ocassional Flyers
2303,118934,0,5,1,1,66222,37,2250,17,7354,0,Ocassional Flyers
2304,63635,0,1,1,1,5175,31,50,1,4622,0,Ocassional Flyers
2305,47509,0,1,1,1,21210,10,1000,2,4490,0,Ocassional Flyers
2306,12024,0,1,1,1,0,0,0,0,5119,0,Ocassional Flyers
2307,55703,0,1,1,1,0,0,0,0,6520,0,Ocassional Flyers
2308,16965,1651,1,1,1,2475,13,0,0,2182,0,Ocassional Flyers
2309,84979,0,4,1,1,36702,16,0,0,1600,0,Ocassional Flyers
2310,55639,0,1,1,1,2750,15,0,0,4299,1,Ocassional Flyers
2311,55610,0,1,2,1,5095,13,0,0,6151,0,Ocassional Flyers
2312,35342,0,5,1,1,70454,12,0,0,5534,1,Ocassional Flyers
2313,298505,0,5,1,1,130647,32,600,2,2483,1,Ocassional Flyers
2314,6705,0,1,1,1,600,2,0,0,507,0,Ocassional Flyers
2315,10839,0,1,1,1,190,1,190,1,2341,0,Ocassional Flyers
2316,33111,0,1,1,1,0,0,0,0,2461,0,Ocassional Flyers
2317,109441,0,1,1,1,6500,10,4000,8,2237,1,Ocassional Flyers
2318,12184,0,1,1,1,1160,3,0,0,3939,0,Ocassional Flyers
2319,126787,0,4,1,1,35021,17,0,0,6701,0,Ocassional Flyers
2320,355423,5009,3,1,1,20500,20,100,1,3963,1,Ocassional Flyers
2321,88404,0,4,1,1,37304,29,500,1,1628,0,Ocassional Flyers
2322,77699,0,4,1,1,42775,13,0,0,7654,0,Ocassional Flyers
2323,197328,0,5,1,1,60447,12,0,0,7092,0,Ocassional Flyers
2324,70730,0,1,1,1,1319,12,0,0,7316,0,Ocassional Flyers
2325,133351,0,5,1,1,84215,43,7000,22,1529,1,Ocassional Flyers
2326,354807,0,1,1,1,6000,12,3500,11,4597,1,Ocassional Flyers
2327,20954,0,1,1,1,375,3,0,0,1438,0,Ocassional Flyers
2328,50593,0,5,1,1,58208,17,1500,2,6689,1,Ocassional Flyers
2329,135149,0,1,1,1,15300,19,3800,17,5267,1,Ocassional Flyers
2330,85071,0,1,1,1,6600,4,0,0,2322,0,Ocassional Flyers
2331,133264,0,5,1,1,74067,21,0,0,5926,1,Ocassional Flyers
2332,24765,0,1,1,1,19969,5,0,0,595,0,Ocassional Flyers
2333,45005,0,1,1,1,0,0,0,0,2934,0,Ocassional Flyers
2334,4460,0,1,1,1,4741,14,1816,1,3113,1,Ocassional Flyers
2335,72131,0,2,1,1,7681,17,0,0,2390,0,Ocassional Flyers
2336,34962,0,1,1,1,252,3,0,0,6208,0,Ocassional Flyers
2337,15108,0,1,1,1,2850,16,0,0,5876,0,Ocassional Flyers
2338,13942,0,1,2,1,5822,12,0,0,1458,0,Ocassional Flyers
2339,53210,0,1,1,1,11422,10,0,0,4993,1,Ocassional Flyers
2340,69106,0,1,1,1,17832,10,0,0,2007,0,Ocassional Flyers
2341,81419,0,2,1,1,7769,12,350,1,6599,1,Ocassional Flyers
2342,61455,0,4,1,1,28765,17,0,0,7183,1,Ocassional Flyers
2343,225665,0,1,1,1,4288,15,500,1,4048,0,Ocassional Flyers
2344,33951,0,3,1,1,12279,14,0,0,1963,0,Ocassional Flyers
2345,3967,0,1,1,1,375,3,0,0,1337,0,Ocassional Flyers
2346,139032,0,3,1,1,19565,17,1150,4,1481,0,Ocassional Flyers
2347,65706,0,3,1,1,21958,17,0,0,4534,0,Ocassional Flyers
2348,18700,0,1,1,1,870,2,0,0,3995,0,Ocassional Flyers
2349,33517,0,1,1,1,1250,2,250,1,3978,1,Ocassional Flyers
2350,37866,0,2,1,1,9200,18,0,0,1230,0,Ocassional Flyers
2351,175501,1000,3,1,1,34318,36,7974,19,2691,0,Ocassional Flyers
2352,75526,0,4,1,1,46421,14,0,0,3712,1,Ocassional Flyers
2353,20198,0,1,1,1,3139,2,3139,2,601,0,Ocassional Flyers
2354,104632,0,1,1,1,26700,10,1200,7,2791,1,Ocassional Flyers
2355,21921,0,1,1,1,0,0,0,0,7939,0,Ocassional Flyers
2356,76737,0,4,1,1,34648,31,0,0,6211,0,Ocassional Flyers
2357,88702,0,2,1,1,9620,13,50,1,7406,0,Ocassional Flyers
2358,221432,0,4,1,1,31975,21,0,0,5275,0,Ocassional Flyers
2359,136732,0,5,1,1,87549,20,0,0,3252,1,Ocassional Flyers
2360,32323,0,1,1,1,1250,3,0,0,2074,1,Ocassional Flyers
2361,4500,0,1,1,1,1500,5,0,0,1033,0,Ocassional Flyers
2362,12263,0,1,1,1,325,1,325,1,3224,0,Ocassional Flyers
2363,33530,0,1,1,1,0,0,0,0,1777,0,Ocassional Flyers
2364,25992,0,3,1,1,24333,10,0,0,1678,1,Ocassional Flyers
2365,45225,0,3,1,1,14711,15,0,0,7339,1,Ocassional Flyers
2366,217557,0,5,1,1,97584,19,550,2,6679,0,Ocassional Flyers
2367,4236,0,1,1,1,3000,7,0,0,4148,1,Ocassional Flyers
2368,181019,0,3,1,1,18415,15,0,0,7714,0,Ocassional Flyers
2369,66950,0,1,1,1,17303,20,2000,8,5464,1,Ocassional Flyers
2370,9338,0,1,1,1,200,1,200,1,2371,0,Ocassional Flyers
2371,28733,0,1,1,1,0,0,0,0,4650,0,Ocassional Flyers
2372,59424,0,4,1,1,36600,23,1000,3,4211,0,Ocassional Flyers
2373,49482,0,4,1,1,33147,23,0,0,1255,0,Ocassional Flyers
2374,165534,0,5,1,1,71312,18,1000,2,5736,1,Ocassional Flyers
2375,71682,0,3,1,1,11662,11,0,0,3173,0,Ocassional Flyers
2376,4528,0,1,1,1,290,1,0,0,6565,0,Ocassional Flyers
2377,18047,0,1,1,1,100,1,0,0,7868,0,Ocassional Flyers
2378,98006,0,4,1,1,46349,20,2309,3,7332,1,Ocassional Flyers
2379,81291,0,2,1,1,10522,14,1430,1,5154,0,Ocassional Flyers
2380,23023,0,1,1,1,0,0,0,0,5087,0,Ocassional Flyers
2381,60170,0,3,1,1,17235,14,0,0,5351,1,Ocassional Flyers
2382,28464,0,1,1,1,5167,16,0,0,3344,0,Ocassional Flyers
2383,18148,0,1,1,1,26,3,0,0,1565,0,Ocassional Flyers
2384,22865,0,1,1,1,1750,7,0,0,2375,0,Ocassional Flyers
2385,109268,0,2,1,1,7401,17,750,1,4034,0,Ocassional Flyers
2386,89835,0,2,1,1,9058,11,0,0,5080,0,Ocassional Flyers
2387,241918,0,4,1,1,40945,13,0,0,5379,0,Ocassional Flyers
2388,81155,0,4,1,1,49904,41,0,0,1276,0,Ocassional Flyers
2389,49874,0,1,1,1,7200,9,1700,4,3817,1,Ocassional Flyers
2390,54899,0,1,1,1,500,1,500,1,1401,0,Ocassional Flyers
2391,54388,0,4,1,1,27516,14,0,0,3903,1,Ocassional Flyers
2392,189252,0,1,1,1,2991,15,0,0,8228,0,Ocassional Flyers
2393,49807,0,2,1,1,6393,20,0,0,3718,0,Ocassional Flyers
2394,30962,0,5,1,1,97683,37,6400,18,7360,1,Ocassional Flyers
2395,315273,0,1,1,1,12584,9,4084,4,5079,1,Ocassional Flyers
2396,330644,0,1,1,1,0,0,0,0,5822,0,Ocassional Flyers
2397,27619,0,4,1,1,83726,68,14050,46,1325,1,Ocassional Flyers
2398,455228,0,1,1,1,258,2,258,2,7141,1,Ocassional Flyers
2399,73102,0,3,1,1,18156,20,0,0,2272,1,Ocassional Flyers
2400,86011,0,4,1,1,31769,18,0,0,5381,1,Ocassional Flyers
2401,9795,0,1,1,1,0,0,0,0,4960,0,Ocassional Flyers
2402,3580,0,1,1,1,130,3,0,0,4730,0,Ocassional Flyers
2403,99293,0,5,1,1,81040,23,1000,2,6508,1,Ocassional Flyers
2404,16664,0,1,1,1,0,0,0,0,5778,1,Ocassional Flyers
2405,267640,0,1,1,1,6000,3,0,0,8296,1,Ocassional Flyers
2406,47557,0,2,1,1,10267,18,200,3,7345,0,Ocassional Flyers
2407,111384,0,4,1,1,26669,14,0,0,4505,0,Ocassional Flyers
2408,7354,0,1,1,1,0,0,0,0,5050,0,Ocassional Flyers
2409,66716,0,3,1,1,22571,16,200,1,2082,0,Ocassional Flyers
2410,129871,0,3,1,1,15776,22,0,0,7752,0,Ocassional Flyers
2411,32214,11148,3,1,1,12717,10,0,0,5576,1,Ocassional Flyers
2412,31478,0,3,1,1,18885,18,0,0,6578,1,Ocassional Flyers
2413,72309,0,4,1,1,41949,20,289,2,1735,1,Ocassional Flyers
2414,11952,0,1,1,1,0,0,0,0,3244,0,Ocassional Flyers
2415,10302,0,4,1,1,30298,19,0,0,7591,1,Ocassional Flyers
2416,66445,0,3,1,1,22276,13,0,0,1975,0,Ocassional Flyers
2417,81866,0,1,1,1,10000,4,0,0,1591,1,Ocassional Flyers
2418,9445,0,1,1,1,1000,2,1000,2,3613,0,Ocassional Flyers
2419,13986,0,1,1,1,400,1,400,1,3398,0,Ocassional Flyers
2420,7843,0,1,1,1,600,2,600,2,3557,0,Ocassional Flyers
2421,11361,0,1,1,1,3375,20,0,0,1367,0,Ocassional Flyers
2422,86520,3445,5,1,1,64450,20,1000,2,6592,1,Ocassional Flyers
2423,12271,500,2,1,1,7684,15,1000,2,4219,0,Ocassional Flyers
2424,22457,0,3,1,1,17579,15,0,0,2858,1,Ocassional Flyers
2425,58387,0,3,1,1,14581,39,0,0,1435,0,Ocassional Flyers
2426,41628,0,3,1,1,16771,12,0,0,1818,0,Ocassional Flyers
2427,50500,0,1,1,1,4765,14,0,0,6380,0,Ocassional Flyers
2428,25824,0,3,1,1,17760,20,750,2,2559,1,Ocassional Flyers
2429,13375,4301,4,1,1,15732,43,9200,28,5916,1,Ocassional Flyers
2430,28228,0,3,1,1,12948,13,300,1,5108,1,Ocassional Flyers
2431,8485,0,1,1,1,0,0,0,0,2111,0,Ocassional Flyers
2432,27669,0,1,1,1,3375,20,0,0,4127,0,Ocassional Flyers
2433,28979,0,2,1,1,6494,12,0,0,6010,0,Ocassional Flyers
2434,183303,4361,1,1,1,11500,3,500,1,3281,1,Ocassional Flyers
2435,24787,0,1,1,1,1000,1,0,0,3930,0,Ocassional Flyers
2436,13301,0,1,1,1,3500,21,0,0,1400,0,Ocassional Flyers
2437,66015,0,2,1,1,26706,30,2676,7,5790,1,Ocassional Flyers
2438,18150,0,1,1,1,240,2,0,0,2538,0,Ocassional Flyers
2439,97099,0,1,1,1,6325,21,1700,5,8085,0,Ocassional Flyers
2440,10643,0,4,1,1,40585,14,850,2,4107,1,Ocassional Flyers
2441,59546,0,3,1,1,20730,4,0,0,6135,0,Ocassional Flyers
2442,568174,0,5,1,1,67121,16,1000,2,7243,1,Ocassional Flyers
2443,25207,957,2,1,1,6883,13,0,0,3440,1,Ocassional Flyers
2444,142244,0,3,1,1,12325,13,0,0,3578,0,Ocassional Flyers
2445,215155,0,5,1,1,57130,15,0,0,3069,0,Ocassional Flyers
2446,73849,0,2,1,1,11793,21,0,0,7250,0,Ocassional Flyers
2447,126409,0,4,1,1,28460,13,0,0,6478,0,Ocassional Flyers
2448,13033,0,1,1,1,1625,6,0,0,4334,0,Ocassional Flyers
2449,196922,0,4,1,1,40170,18,0,0,3755,0,Ocassional Flyers
2450,11927,0,1,1,1,4000,15,500,1,1188,0,Ocassional Flyers
2451,193547,0,1,1,1,3544,12,0,0,5153,0,Ocassional Flyers
2452,910,0,1,1,1,5172,13,0,0,6662,1,Ocassional Flyers
2453,11355,0,1,1,1,135,3,0,0,3916,0,Ocassional Flyers
2454,17949,0,1,1,1,0,0,0,0,6312,0,Ocassional Flyers
2455,26334,0,1,1,1,0,0,0,0,2258,0,Ocassional Flyers
2456,28306,0,1,1,1,233,3,0,0,6371,0,Ocassional Flyers
2457,23197,0,1,3,1,10587,13,150,1,1747,0,Ocassional Flyers
2458,34781,0,3,1,1,11270,12,0,0,2859,1,Ocassional Flyers
2459,16452,0,1,1,1,9181,5,0,0,2108,0,Ocassional Flyers
2460,38312,0,4,1,1,37419,14,0,0,5980,1,Ocassional Flyers
2461,69959,0,3,1,1,16504,13,0,0,6108,0,Ocassional Flyers
2462,218191,0,3,1,1,24630,17,0,0,5240,0,Ocassional Flyers
2463,73836,0,5,1,1,64748,19,0,0,6087,0,Ocassional Flyers
2464,44754,0,1,1,1,0,0,0,0,3648,1,Ocassional Flyers
2465,29929,0,3,1,1,18032,17,150,1,3344,1,Ocassional Flyers
2466,25563,0,1,1,1,303,8,0,0,3511,1,Ocassional Flyers
2467,61081,0,4,1,1,37682,21,2000,4,2509,0,Ocassional Flyers
2468,23120,0,1,1,1,4231,7,0,0,5615,0,Ocassional Flyers
2469,49736,0,1,1,1,3200,4,700,3,6038,0,Ocassional Flyers
2470,18735,0,1,1,1,4100,19,0,0,1913,0,Ocassional Flyers
2471,100640,0,1,1,1,7600,8,1600,5,6708,1,Ocassional Flyers
2472,181200,0,1,1,1,7514,21,0,0,4159,0,Ocassional Flyers
2473,10100,0,1,1,1,4400,12,2900,9,1032,0,Ocassional Flyers
2474,16442,0,1,1,1,0,0,0,0,1962,1,Ocassional Flyers
2475,35569,0,2,1,1,27119,21,0,0,3357,0,Ocassional Flyers
2476,77067,0,4,1,1,40129,15,0,0,3671,0,Ocassional Flyers
2477,119531,0,5,1,1,60503,43,250,1,4002,0,Ocassional Flyers
2478,29182,0,5,1,1,50698,14,0,0,2999,1,Ocassional Flyers
2479,14134,0,1,1,1,2125,9,0,0,2312,1,Ocassional Flyers
2480,16999,0,1,1,1,140,1,0,0,8296,0,Ocassional Flyers
2481,39386,0,1,1,1,18722,7,0,0,1359,0,Ocassional Flyers
2482,726,0,1,1,1,0,0,0,0,4268,1,Ocassional Flyers
2483,118572,0,3,1,1,21426,19,0,0,5892,0,Ocassional Flyers
2484,28480,0,1,1,1,2644,6,0,0,2628,0,Ocassional Flyers
2485,111793,0,1,1,1,500,1,0,0,4057,0,Ocassional Flyers
2486,38718,0,1,1,1,0,0,0,0,7314,0,Ocassional Flyers
2487,500,0,1,1,1,0,0,0,0,122,0,Ocassional Flyers
2488,21944,0,4,1,1,29461,13,0,0,3900,1,Ocassional Flyers
2489,2827,0,1,1,1,0,0,0,0,1375,0,Ocassional Flyers
2490,25054,0,3,1,1,32592,17,3409,6,486,1,Ocassional Flyers
2491,8660,0,1,1,1,0,0,0,0,172,0,Ocassional Flyers
2492,27438,0,1,1,1,2528,6,2528,6,2490,0,Ocassional Flyers
2493,92097,2194,1,1,1,20450,8,1850,3,2825,1,Ocassional Flyers
2494,32061,0,1,1,1,1100,6,0,0,5295,0,Ocassional Flyers
2495,16796,0,1,1,1,2875,16,0,0,6773,0,Ocassional Flyers
2496,9862,0,1,1,1,31280,15,0,0,4545,1,Ocassional Flyers
2497,89761,0,3,1,1,11965,13,0,0,3845,1,Ocassional Flyers
2498,6058,0,1,1,1,0,0,0,0,1608,0,Ocassional Flyers
2499,3663,0,1,1,1,894,10,0,0,5916,1,Ocassional Flyers
2500,146263,0,3,1,1,20853,21,350,1,7001,1,Ocassional Flyers
2501,59696,2586,5,1,1,63827,22,500,1,2654,1,Ocassional Flyers
2502,77225,0,4,1,1,30646,15,0,0,4282,0,Ocassional Flyers
2503,75505,0,4,1,1,30850,17,500,1,4007,0,Ocassional Flyers
2504,29253,2305,1,1,1,7625,5,0,0,1630,0,Ocassional Flyers
2505,126167,0,5,1,1,190160,15,0,0,1612,1,Ocassional Flyers
2506,96827,1094,1,1,1,12100,19,8100,17,5801,0,Ocassional Flyers
2507,42366,0,2,1,1,6293,9,0,0,2770,0,Ocassional Flyers
2508,66275,0,1,1,1,2533,11,150,1,6884,0,Ocassional Flyers
2509,13125,0,1,1,1,550,4,550,4,268,0,Ocassional Flyers
2510,375927,0,2,1,1,18202,30,1100,3,5652,1,Ocassional Flyers
2511,73899,0,1,1,1,2745,14,500,1,2362,0,Ocassional Flyers
2512,238641,0,5,1,1,61971,15,850,2,5849,1,Ocassional Flyers
2513,9389,0,1,1,1,4195,5,695,2,1509,1,Ocassional Flyers
2514,37571,0,2,1,1,7197,15,0,0,5762,0,Ocassional Flyers
2515,13781,0,4,1,1,48914,19,500,1,6269,1,Ocassional Flyers
2516,52713,0,3,1,1,16273,13,100,1,4449,0,Ocassional Flyers
2517,75039,0,1,1,1,2750,10,250,1,7435,1,Ocassional Flyers
2518,404142,0,5,1,1,75509,13,0,0,4784,1,Ocassional Flyers
2519,148318,0,4,1,1,51197,22,350,2,6648,1,Ocassional Flyers
2520,8053,0,1,1,1,0,0,0,0,6750,1,Ocassional Flyers
2521,5594,0,1,1,1,370,1,0,0,5835,0,Ocassional Flyers
2522,84700,0,3,1,1,13544,17,0,0,7162,0,Ocassional Flyers
2523,2625,0,1,1,1,1375,4,0,0,850,0,Ocassional Flyers
2524,207545,0,1,1,1,11137,34,4387,12,8105,1,Ocassional Flyers
2525,172110,9325,5,1,1,21382,23,950,3,5944,1,Ocassional Flyers
2526,12895,0,1,1,1,0,0,0,0,7277,0,Ocassional Flyers
2527,112969,0,2,1,1,7572,7,0,0,7192,0,Ocassional Flyers
2528,160114,500,1,1,1,71954,86,30817,53,1373,1,Frequent Flyers
2529,1625,0,1,1,1,1250,3,0,0,1381,0,Ocassional Flyers
2530,106961,0,1,1,1,7357,19,200,2,7572,1,Ocassional Flyers
2531,2143,0,1,1,1,0,0,0,0,1672,0,Ocassional Flyers
2532,10497,0,1,1,1,0,0,0,0,5815,0,Ocassional Flyers
2533,73640,0,2,1,1,10192,14,0,0,5156,0,Ocassional Flyers
2534,128456,0,5,1,3,70125,28,0,0,3764,0,Ocassional Flyers
2535,94022,0,1,1,1,2585,14,0,0,3222,0,Ocassional Flyers
2536,13623,0,1,1,1,2625,14,0,0,1330,0,Ocassional Flyers
2537,135770,0,1,1,1,4700,5,200,3,4215,1,Ocassional Flyers
2538,126947,0,1,1,1,2350,2,350,1,5167,0,Ocassional Flyers
2539,28495,0,4,1,1,49442,15,0,0,6912,1,Ocassional Flyers
2540,32234,0,3,1,1,17001,13,0,0,1780,1,Ocassional Flyers
2541,8250,0,1,1,1,250,2,0,0,6486,0,Ocassional Flyers
2542,55384,967,1,1,1,0,0,0,0,5309,0,Ocassional Flyers
2543,153108,0,4,1,1,25802,14,500,1,8137,0,Ocassional Flyers
2544,68891,1697,4,1,1,37257,14,500,1,5178,1,Ocassional Flyers
2545,45916,0,1,1,1,675,6,500,2,2818,1,Ocassional Flyers
2546,7500,0,1,1,1,2950,8,2850,7,1668,0,Ocassional Flyers
2547,11449,0,2,1,1,9057,13,0,0,7397,1,Ocassional Flyers
2548,54697,0,1,1,1,1625,6,0,0,1809,0,Ocassional Flyers
2549,37114,0,1,1,1,21623,12,0,0,4040,1,Ocassional Flyers
2550,301447,0,5,1,1,63866,18,500,1,6004,1,Ocassional Flyers
2551,51176,0,4,1,1,40397,16,0,0,2243,0,Ocassional Flyers
2552,43498,0,1,1,1,0,0,0,0,6759,1,Ocassional Flyers
2553,50325,0,3,1,1,11930,14,0,0,7155,0,Ocassional Flyers
2554,97391,0,1,1,1,26299,8,0,0,1607,0,Ocassional Flyers
2555,101290,0,4,1,1,33876,22,500,1,2291,1,Ocassional Flyers
2556,39908,0,4,1,1,45824,29,0,0,5394,1,Ocassional Flyers
2557,10307,0,1,1,1,0,0,0,0,2808,1,Ocassional Flyers
2558,123759,0,4,1,1,50572,23,2500,5,7865,1,Ocassional Flyers
2559,1500,0,1,1,1,1500,1,0,0,235,0,Ocassional Flyers
2560,38061,0,3,1,1,34227,18,3600,8,2649,1,Ocassional Flyers
2561,3578,0,1,1,1,0,0,0,0,5114,0,Ocassional Flyers
2562,55406,0,4,1,1,38118,18,500,1,4310,1,Ocassional Flyers
2563,65021,0,2,1,1,10369,12,0,0,3547,0,Ocassional Flyers
2564,47992,0,1,1,1,645,4,450,1,2073,0,Ocassional Flyers
2565,137076,0,5,1,1,61276,24,1600,4,3225,1,Ocassional Flyers
2566,176262,0,3,1,1,12678,8,150,1,4862,0,Ocassional Flyers
2567,99196,0,4,1,1,28334,16,0,0,2595,0,Ocassional Flyers
2568,39142,0,3,1,1,14981,28,0,0,1408,0,Ocassional Flyers
2569,23165,0,1,1,1,5990,15,150,1,1678,1,Ocassional Flyers
2570,34894,0,3,1,1,13955,17,0,0,2447,0,Ocassional Flyers
2571,31899,0,4,1,1,29816,20,500,1,1804,1,Ocassional Flyers
2572,84126,0,1,1,1,5858,11,4358,10,3159,0,Ocassional Flyers
2573,75413,0,4,1,1,31726,18,0,0,6094,0,Ocassional Flyers
2574,8103,0,1,1,1,2750,15,0,0,4776,1,Ocassional Flyers
2575,67086,0,3,1,1,18157,16,0,0,6974,0,Ocassional Flyers
2576,31539,0,1,1,1,6406,16,200,1,721,0,Ocassional Flyers
2577,119082,5051,1,1,1,4230,17,3600,14,6340,1,Ocassional Flyers
2578,33554,0,4,1,1,27410,16,350,1,6428,1,Ocassional Flyers
2579,106757,0,5,1,1,51234,13,0,0,2013,1,Ocassional Flyers
2580,37948,0,3,1,1,19213,43,0,0,3914,1,Ocassional Flyers
2581,19960,0,1,1,1,0,0,0,0,4896,0,Ocassional Flyers
2582,47291,0,1,1,1,1350,4,350,3,2336,1,Ocassional Flyers
2583,70671,0,1,1,1,0,0,0,0,5850,0,Ocassional Flyers
2584,189235,0,3,1,1,20487,20,0,0,5282,0,Ocassional Flyers
2585,92336,0,2,1,1,11214,6,0,0,6884,0,Ocassional Flyers
2586,5929,0,1,1,1,168,7,0,0,2371,0,Ocassional Flyers
2587,18035,0,1,1,1,811,2,0,0,6193,0,Ocassional Flyers
2588,14513,0,1,1,1,0,0,0,0,2731,0,Ocassional Flyers
2589,15526,0,1,1,1,2750,15,0,0,2063,0,Ocassional Flyers
2590,20417,0,1,1,1,5000,1,0,0,3013,0,Ocassional Flyers
2591,34137,0,1,1,1,335,5,0,0,2593,0,Ocassional Flyers
2592,11023,0,1,1,1,0,0,0,0,4328,0,Ocassional Flyers
2593,25322,0,3,1,1,23821,16,0,0,4673,1,Ocassional Flyers
2594,60076,0,4,1,1,45582,9,0,0,3935,0,Ocassional Flyers
2595,51653,0,2,1,1,11052,14,0,0,1571,0,Ocassional Flyers
2596,24093,0,1,1,1,1750,7,0,0,6819,0,Ocassional Flyers
2597,24265,0,1,1,1,1854,12,0,0,2550,0,Ocassional Flyers
2598,22412,0,3,1,1,11654,12,0,0,4460,1,Ocassional Flyers
2599,13560,0,1,1,1,0,0,0,0,368,0,Ocassional Flyers
2600,46578,0,2,1,1,8322,12,0,0,4645,1,Ocassional Flyers
2601,71610,0,3,1,1,20918,14,0,0,4895,0,Ocassional Flyers
2602,132335,0,4,1,1,30273,14,0,0,3974,0,Ocassional Flyers
2603,32659,0,1,1,1,3614,14,0,0,2553,0,Ocassional Flyers
2604,39956,0,1,1,1,0,0,0,0,3206,0,Ocassional Flyers
2605,86341,0,3,1,1,20991,16,0,0,3053,1,Ocassional Flyers
2606,37832,0,1,1,1,0,0,0,0,6004,0,Ocassional Flyers
2607,17823,0,1,1,1,15323,8,0,0,1453,0,Ocassional Flyers
2608,11947,0,1,2,1,8099,14,1000,2,1656,1,Ocassional Flyers
2609,30546,0,3,1,1,11304,14,0,0,3900,0,Ocassional Flyers
2610,151336,651,1,1,1,11400,6,1000,4,2742,0,Ocassional Flyers
2611,40965,10098,1,1,1,9850,11,1850,6,5429,1,Ocassional Flyers
2612,8836,0,1,1,1,4788,6,808,3,4544,1,Ocassional Flyers
2613,60109,0,1,1,1,2300,6,2300,6,2501,1,Ocassional Flyers
